-229.000000	2.546000
886.000000	2.557000
772.000000	2.579000
-362.000000	2.601000
-348.000000	2.625000
298.000000	2.651000
688.000000	2.672000
-282.000000	2.692000
-389.000000	2.710000
7.000000	2.730000
968.000000	2.749000
-92.000000	2.766000
-422.000000	2.788000
-210.000000	2.809000
676.000000	2.825000
135.000000	2.842000
-411.000000	2.859000
-328.000000	2.875000
484.000000	2.892000
658.000000	2.909000
-381.000000	2.934000
-397.000000	2.951000
97.000000	2.968000
675.000000	2.984000
-248.000000	3.001000
-410.000000	3.017000
-115.000000	3.034000
950.000000	3.051000
68.000000	3.067000
-429.000000	3.088000
-280.000000	3.106000
577.000000	3.123000
312.000000	3.139000
-397.000000	3.155000
-357.000000	3.174000
377.000000	3.191000
933.000000	3.209000
-310.000000	3.231000
-421.000000	3.250000
7.000000	3.266000
795.000000	3.285000
-138.000000	3.302000
-430.000000	3.318000
-194.000000	3.335000
939.000000	3.352000
328.000000	3.368000
-444.000000	3.390000
-350.000000	3.409000
452.000000	3.428000
507.000000	3.445000
-381.000000	3.462000
-403.000000	3.479000
201.000000	3.495000
1046.000000	3.519000
-228.000000	3.543000
-454.000000	3.563000
-116.000000	3.582000
793.000000	3.604000
-23.000000	3.625000
-452.000000	3.641000
-281.000000	3.658000
802.000000	3.675000
592.000000	3.701000
-437.000000	3.718000
-403.000000	3.734000
306.000000	3.751000
665.000000	3.767000
-340.000000	3.784000
-441.000000	3.800000
36.000000	3.827000
1111.000000	3.844000
-59.000000	3.860000
-477.000000	3.877000
-230.000000	3.893000
737.000000	3.909000
166.000000	3.925000
-459.000000	3.941000
-354.000000	3.957000
620.000000	3.974000
794.000000	3.998000
-412.000000	4.016000
-449.000000	4.031000
154.000000	4.048000
785.000000	4.064000
-267.000000	4.080000
-473.000000	4.097000
-104.000000	4.118000
1079.000000	4.137000
98.000000	4.154000
-499.000000	4.170000
-311.000000	4.189000
663.000000	4.205000
347.000000	4.223000
-458.000000	4.241000
-407.000000	4.257000
464.000000	4.273000
1018.000000	4.295000
-349.000000	4.316000
-489.000000	4.335000
21.000000	4.352000
890.000000	4.368000
-145.000000	4.383000
-499.000000	4.400000
-214.000000	4.422000
1011.000000	4.444000
340.000000	4.461000
-514.000000	4.477000
-391.000000	4.494000
540.000000	4.510000
556.000000	4.526000
-442.000000	4.543000
-466.000000	4.560000
243.000000	4.576000
1112.000000	4.603000
-266.000000	4.619000
-523.000000	4.636000
-115.000000	4.653000
886.000000	4.670000
-13.000000	4.687000
-519.000000	4.704000
-308.000000	4.730000
912.000000	4.745000
632.000000	4.762000
-501.000000	4.778000
-454.000000	4.795000
408.000000	4.811000
755.000000	4.828000
-396.000000	4.844000
-513.000000	4.861000
65.000000	4.877000
1188.000000	4.904000
-109.000000	4.920000
-554.000000	4.937000
-243.000000	4.954000
839.000000	4.970000
163.000000	4.986000
-536.000000	5.004000
-401.000000	5.025000
710.000000	5.046000
821.000000	5.063000
-482.000000	5.079000
-515.000000	5.096000
211.000000	5.112000
861.000000	5.128000
-316.000000	5.145000
-542.000000	5.160000
-90.000000	5.181000
1187.000000	5.199000
88.000000	5.216000
-573.000000	5.232000
-342.000000	5.253000
760.000000	5.269000
371.000000	5.285000
-532.000000	5.302000
-465.000000	5.323000
529.000000	5.342000
1026.000000	5.360000
-420.000000	5.376000
-561.000000	5.393000
22.000000	5.412000
908.000000	5.429000
-203.000000	5.446000
-567.000000	5.462000
-227.000000	5.483000
1111.000000	5.500000
356.000000	5.516000
-573.000000	5.535000
-420.000000	5.553000
657.000000	5.569000
609.000000	5.586000
-494.000000	5.602000
-514.000000	5.622000
361.000000	5.675000
1275.000000	5.691000
-233.000000	5.707000
-578.000000	5.726000
-53.000000	5.743000
1095.000000	5.759000
49.000000	5.780000
-593.000000	5.799000
-318.000000	5.816000
1127.000000	5.832000
759.000000	5.849000
-578.000000	5.865000
-520.000000	5.885000
487.000000	5.902000
787.000000	5.922000
-468.000000	5.941000
-587.000000	5.957000
121.000000	5.975000
1287.000000	5.991000
-133.000000	6.011000
-643.000000	6.027000
-253.000000	6.044000
985.000000	6.061000
258.000000	6.090000
-599.000000	6.108000
-420.000000	6.125000
904.000000	6.140000
907.000000	6.157000
-555.000000	6.173000
-595.000000	6.191000
289.000000	6.207000
961.000000	6.230000
-356.000000	6.251000
-632.000000	6.267000
-74.000000	6.284000
1296.000000	6.299000
80.000000	6.316000
-669.000000	6.332000
-360.000000	6.351000
935.000000	6.367000
441.000000	6.393000
-620.000000	6.410000
-526.000000	6.427000
693.000000	6.444000
1132.000000	6.461000
-485.000000	6.478000
-644.000000	6.494000
141.000000	6.511000
1113.000000	6.538000
-180.000000	6.555000
-654.000000	6.573000
-187.000000	6.589000
